indicator_code,disease_name,country_code,spatial_dim_type,year,numeric_value,low,high
TB_e_mort_exc_tbhiv_num,Tuberculosis,EUR,REGION,2013,37000.0,36000.0,38000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TGO,COUNTRY,2000,280.0,91.0,590.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MOZ,COUNTRY,2013,8300.0,4800.0,13000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AZE,COUNTRY,2016,580.0,540.0,630.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NIC,COUNTRY,2020,84.0,83.0,85.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TUN,COUNTRY,2021,140.0,100.0,180.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDV,COUNTRY,2007,6.0,5.0,7.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CRI,COUNTRY,2012,50.0,49.0,50.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRQ,COUNTRY,2023,720.0,630.0,820.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,RWA,COUNTRY,2013,610.0,390.0,870.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRQ,COUNTRY,2019,860.0,770.0,950.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WPR,REGION,2018,194000.0,184000.0,204000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZMB,COUNTRY,2024,4100.0,2300.0,6500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,HRV,COUNTRY,2020,26.0,26.0,26.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRL,COUNTRY,2019,7.0,7.0,7.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,DZA,COUNTRY,2009,6000.0,4100.0,8100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KEN,COUNTRY,2009,32000.0,18000.0,51000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MAC,COUNTRY,2024,71.0,49.0,98.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BDI,COUNTRY,2020,2200.0,1400.0,3300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDG,COUNTRY,2001,9100.0,6400.0,12000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,OMN,COUNTRY,2015,17.0,13.0,22.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MHL,COUNTRY,2002,39.0,27.0,54.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NAM,COUNTRY,2019,1500.0,960.0,2200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AMR,REGION,2012,18000.0,17000.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SRB,COUNTRY,2020,50.0,46.0,54.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CRI,COUNTRY,2020,36.0,30.0,43.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TGO,COUNTRY,2019,640.0,280.0,1100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,DNK,COUNTRY,2019,15.0,15.0,16.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UKR,COUNTRY,2012,7000.0,6900.0,7100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MWI,COUNTRY,2014,4500.0,2200.0,7400.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,HND,COUNTRY,2013,340.0,280.0,410.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SEN,COUNTRY,2013,4500.0,3200.0,6200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FRA,COUNTRY,2002,1000.0,980.0,1100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NOR,COUNTRY,2016,18.0,17.0,18.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GMB,COUNTRY,2009,450.0,290.0,640.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GTM,COUNTRY,2024,400.0,340.0,460.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FSM,COUNTRY,2006,88.0,60.0,120.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SDN,COUNTRY,2000,11000.0,5700.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FJI,COUNTRY,2000,18.0,14.0,21.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GNB,COUNTRY,2021,440.0,300.0,600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KIR,COUNTRY,2019,46.0,38.0,53.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PRT,COUNTRY,2017,200.0,200.0,210.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZWE,COUNTRY,2016,1300.0,780.0,1800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SVN,COUNTRY,2011,14.0,14.0,14.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TJK,COUNTRY,2023,760.0,660.0,880.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SWZ,COUNTRY,2024,340.0,77.0,800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ETH,COUNTRY,2014,37000.0,22000.0,55000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NAM,COUNTRY,2014,1700.0,1100.0,2400.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GNQ,COUNTRY,2013,470.0,160.0,950.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FRA,COUNTRY,2014,480.0,460.0,500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NAM,COUNTRY,2017,1600.0,1000.0,2300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UGA,COUNTRY,2018,8400.0,4600.0,13000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SEAR,REGION,2020,409000.0,339000.0,484000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GBR,COUNTRY,2010,370.0,360.0,370.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FSM,COUNTRY,2013,86.0,59.0,120.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BEN,COUNTRY,2020,980.0,430.0,1800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_UMI,WORLDBANKINCOMEGROUP,2004,285000.0,269000.0,301000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ITA,COUNTRY,2020,230.0,230.0,240.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GLOBAL,GLOBAL,2007,1680000.0,1500000.0,1860000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SEN,COUNTRY,2020,4600.0,3100.0,6500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AZE,COUNTRY,2014,430.0,400.0,470.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NIC,COUNTRY,2010,190.0,190.0,190.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BTN,COUNTRY,2012,680.0,470.0,930.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CAF,COUNTRY,2016,4100.0,1800.0,7200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UKR,COUNTRY,2024,2600.0,2500.0,2700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,YEM,COUNTRY,2007,3000.0,2200.0,4000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KAZ,COUNTRY,2020,410.0,390.0,430.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SLV,COUNTRY,2007,96.0,85.0,110.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZAF,COUNTRY,2009,29000.0,28000.0,31000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,THA,COUNTRY,2019,9800.0,7300.0,13000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,RWA,COUNTRY,2009,690.0,440.0,1000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NZL,COUNTRY,2018,11.0,11.0,11.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SLV,COUNTRY,2009,68.0,60.0,76.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MNG,COUNTRY,2016,330.0,290.0,370.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,VEN,COUNTRY,2009,590.0,580.0,590.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SLV,COUNTRY,2002,120.0,100.0,130.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,STP,COUNTRY,2020,25.0,17.0,35.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_UMI,WORLDBANKINCOMEGROUP,2016,199000.0,191000.0,207000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AFG,COUNTRY,2018,14000.0,10000.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,VEN,COUNTRY,2015,700.0,690.0,710.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRL,COUNTRY,2001,35.0,31.0,40.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COM,COUNTRY,2020,58.0,17.0,120.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,EUR,REGION,2020,19000.0,18000.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GMB,COUNTRY,2016,490.0,320.0,700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LSO,COUNTRY,2008,1400.0,790.0,2100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CMR,COUNTRY,2004,5600.0,3300.0,8500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDA,COUNTRY,2022,190.0,170.0,220.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SSD,COUNTRY,2012,11000.0,4200.0,20000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,USA,COUNTRY,2012,550.0,540.0,550.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SWZ,COUNTRY,2020,350.0,90.0,780.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LBY,COUNTRY,2010,600.0,260.0,1100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FSM,COUNTRY,2002,130.0,89.0,180.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NOR,COUNTRY,2015,12.0,11.0,12.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,OMN,COUNTRY,2016,18.0,14.0,22.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRL,COUNTRY,2022,9.0,9.0,9.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MWI,COUNTRY,2012,4600.0,2300.0,7700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRL,COUNTRY,2020,17.0,17.0,18.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BEL,COUNTRY,2020,41.0,40.0,43.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ERI,COUNTRY,2016,1200.0,850.0,1700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PRT,COUNTRY,2004,370.0,350.0,400.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GBR,COUNTRY,2007,390.0,380.0,390.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,DJI,COUNTRY,2013,1900.0,1200.0,2800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MHL,COUNTRY,2015,49.0,34.0,67.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MLI,COUNTRY,2014,2300.0,1200.0,3700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BEN,COUNTRY,2006,1400.0,870.0,2100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BGD,COUNTRY,2001,98000.0,62000.0,142000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PRY,COUNTRY,2008,220.0,200.0,240.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRQ,COUNTRY,2013,1000.0,930.0,1100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LUX,COUNTRY,2014,1.0,1.0,1.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PNG,COUNTRY,2021,14000.0,10000.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AMR,REGION,2008,20000.0,19000.0,21000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KGZ,COUNTRY,2006,830.0,790.0,880.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KWT,COUNTRY,2022,17.0,16.0,18.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GLOBAL,GLOBAL,2005,1760000.0,1570000.0,1960000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,JPN,COUNTRY,2008,4000.0,3900.0,4100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CYP,COUNTRY,2022,6.0,5.0,6.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BWA,COUNTRY,2000,690.0,250.0,1300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KIR,COUNTRY,2023,49.0,41.0,57.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BIH,COUNTRY,2022,60.0,50.0,71.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COM,COUNTRY,2022,61.0,11.0,160.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BRN,COUNTRY,2007,9.0,9.0,9.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TLS,COUNTRY,2012,1200.0,910.0,1600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,JPN,COUNTRY,2024,1500.0,1500.0,1500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MYS,COUNTRY,2004,1500.0,840.0,2400.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GMB,COUNTRY,2017,500.0,330.0,710.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,RUS,COUNTRY,2024,4900.0,4100.0,5800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TGO,COUNTRY,2004,730.0,380.0,1200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ARM,COUNTRY,2003,200.0,160.0,240.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PER,COUNTRY,2005,2300.0,2000.0,2600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NER,COUNTRY,2010,4400.0,2900.0,6200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CIV,COUNTRY,2007,5600.0,3100.0,8700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRL,COUNTRY,2000,56.0,51.0,61.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CAF,COUNTRY,2014,3800.0,1500.0,7100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MWI,COUNTRY,2010,3000.0,630.0,7100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MMR,COUNTRY,2000,104000.0,57000.0,165000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PSE,COUNTRY,2016,9.0,6.0,13.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BLR,COUNTRY,2000,820.0,760.0,880.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,JPN,COUNTRY,2002,4500.0,4400.0,4500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CRI,COUNTRY,2011,61.0,60.0,61.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ETH,COUNTRY,2004,52000.0,29000.0,83000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PNG,COUNTRY,2020,14000.0,10000.0,18000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KAZ,COUNTRY,2004,3500.0,3400.0,3600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NLD,COUNTRY,2017,24.0,23.0,24.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZAF,COUNTRY,2005,35000.0,34000.0,37000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COL,COUNTRY,2010,1000.0,990.0,1000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,DEU,COUNTRY,2014,320.0,320.0,330.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GEO,COUNTRY,2012,250.0,210.0,300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MAC,COUNTRY,2007,170.0,120.0,230.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CZE,COUNTRY,2010,40.0,39.0,40.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LUX,COUNTRY,2000,3.0,3.0,3.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDA,COUNTRY,2000,920.0,710.0,1200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,QAT,COUNTRY,2004,3.0,3.0,4.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDA,COUNTRY,2005,890.0,750.0,1000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COG,COUNTRY,2001,1900.0,1200.0,2700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GTM,COUNTRY,2000,550.0,500.0,600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UZB,COUNTRY,2013,2700.0,2100.0,3400.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NPL,COUNTRY,2007,25000.0,15000.0,37000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDA,COUNTRY,2020,110.0,110.0,110.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BGD,COUNTRY,2014,72000.0,46000.0,103000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BTN,COUNTRY,2016,500.0,340.0,680.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AGO,COUNTRY,2017,26000.0,18000.0,36000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TUN,COUNTRY,2001,160.0,130.0,200.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TLS,COUNTRY,2009,1400.0,1000.0,1800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NLD,COUNTRY,2005,73.0,71.0,75.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CHN,COUNTRY,2023,25000.0,23000.0,28000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BLZ,COUNTRY,2012,7.0,7.0,7.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TUR,COUNTRY,2012,710.0,660.0,760.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GHA,COUNTRY,2021,12000.0,5100.0,21000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GRC,COUNTRY,2024,42.0,40.0,44.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NER,COUNTRY,2014,4000.0,2500.0,5800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,EUR,REGION,2012,41000.0,40000.0,42000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NLD,COUNTRY,2023,20.0,19.0,20.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,CHL,COUNTRY,2012,490.0,490.0,500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_LI,WORLDBANKINCOMEGROUP,2021,194000.0,143000.0,252000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,YEM,COUNTRY,2011,1900.0,1300.0,2500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZAF,COUNTRY,2001,28000.0,27000.0,29000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FRA,COUNTRY,2020,310.0,290.0,330.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LBN,COUNTRY,2008,150.0,100.0,210.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GAB,COUNTRY,2022,1100.0,700.0,1600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BOL,COUNTRY,2016,1300.0,950.0,1700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,PNG,COUNTRY,2023,12000.0,8600.0,16000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_UMI,WORLDBANKINCOMEGROUP,2013,213000.0,205000.0,221000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GUY,COUNTRY,2022,130.0,110.0,150.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BLZ,COUNTRY,2013,14.0,14.0,14.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SVK,COUNTRY,2005,47.0,47.0,48.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TUN,COUNTRY,2008,170.0,130.0,210.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LBR,COUNTRY,2005,1800.0,1200.0,2500.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TUR,COUNTRY,2006,610.0,440.0,810.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AUS,COUNTRY,2007,51.0,51.0,52.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MNE,COUNTRY,2005,4.0,3.0,4.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZWE,COUNTRY,2024,3000.0,1100.0,5900.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,EUR,REGION,2023,16000.0,15000.0,17000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,HUN,COUNTRY,2006,190.0,180.0,190.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MAC,COUNTRY,2000,280.0,200.0,390.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NER,COUNTRY,2001,2400.0,1400.0,3700.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BTN,COUNTRY,2008,790.0,550.0,1100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ITA,COUNTRY,2002,460.0,450.0,460.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LVA,COUNTRY,2011,82.0,79.0,86.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MKD,COUNTRY,2009,19.0,18.0,20.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GTM,COUNTRY,2023,390.0,340.0,450.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UKR,COUNTRY,2002,10000.0,10000.0,10000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MAC,COUNTRY,2005,210.0,140.0,280.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,EGY,COUNTRY,2015,430.0,390.0,470.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SGP,COUNTRY,2001,160.0,100.0,230.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GNB,COUNTRY,2017,490.0,340.0,660.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ARG,COUNTRY,2007,740.0,710.0,770.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SUR,COUNTRY,2000,5.0,4.0,5.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ROU,COUNTRY,2001,2300.0,2300.0,2300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SVK,COUNTRY,2013,21.0,20.0,21.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KGZ,COUNTRY,2013,590.0,580.0,590.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BHS,COUNTRY,2015,2.0,2.0,3.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDV,COUNTRY,2018,10.0,9.0,11.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GRC,COUNTRY,2009,94.0,90.0,98.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ISR,COUNTRY,2014,15.0,14.0,16.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LKA,COUNTRY,2012,790.0,700.0,890.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LBN,COUNTRY,2012,150.0,110.0,210.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COM,COUNTRY,2018,80.0,26.0,160.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BGR,COUNTRY,2000,380.0,360.0,410.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_LMI,WORLDBANKINCOMEGROUP,2019,748000.0,641000.0,864000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UKR,COUNTRY,2007,11000.0,11000.0,11000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MDV,COUNTRY,2009,8.0,7.0,9.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,WB_HI,WORLDBANKINCOMEGROUP,2014,29000.0,28000.0,30000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NAM,COUNTRY,2003,1400.0,540.0,2600.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,URY,COUNTRY,2023,180.0,150.0,220.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,SUR,COUNTRY,2019,14.0,12.0,15.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,RWA,COUNTRY,2018,650.0,410.0,930.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,COD,COUNTRY,2013,90000.0,37000.0,164000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,KEN,COUNTRY,2004,27000.0,12000.0,49000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,GEO,COUNTRY,2004,280.0,260.0,300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NZL,COUNTRY,2024,14.0,14.0,14.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ZWE,COUNTRY,2022,3300.0,1300.0,6300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MMR,COUNTRY,2018,20000.0,12000.0,30000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,JOR,COUNTRY,2024,10.0,8.0,12.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FIN,COUNTRY,2024,30.0,30.0,31.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AMR,REGION,2022,25000.0,23000.0,26000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,LKA,COUNTRY,2010,930.0,840.0,1000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FSM,COUNTRY,2003,100.0,72.0,140.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MEX,COUNTRY,2015,2200.0,2200.0,2300.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,TTO,COUNTRY,2002,21.0,21.0,21.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MYS,COUNTRY,2016,1900.0,1000.0,3000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRN,COUNTRY,2018,870.0,840.0,900.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IND,COUNTRY,2012,431000.0,323000.0,554000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AGO,COUNTRY,2002,14000.0,9700.0,19000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,NZL,COUNTRY,2020,13.0,13.0,13.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,FSM,COUNTRY,2001,110.0,75.0,150.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,UZB,COUNTRY,2002,6200.0,4100.0,8800.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,BOL,COUNTRY,2007,1700.0,1400.0,2100.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ECU,COUNTRY,2017,610.0,540.0,690.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,IRN,COUNTRY,2008,670.0,580.0,760.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,MNG,COUNTRY,2018,330.0,290.0,370.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,VNM,COUNTRY,2017,12000.0,7400.0,17000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,POL,COUNTRY,2020,540.0,510.0,570.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,AGO,COUNTRY,2015,24000.0,16000.0,32000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,ARE,COUNTRY,2022,69.0,40.0,110.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,EMR,REGION,2006,109000.0,97000.0,121000.0
TB_e_mort_exc_tbhiv_num,Tuberculosis,STP,COUNTRY,2014,62.0,42.0,85.0
