indicator_code,country_code,spatial_dim_type,year,sex_code,cause_code,numeric_value,low,high
SDG_SH_DTH_RNCOM,CHL,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE110,11820.51,9398.712,14128.6
SDG_SH_DTH_RNCOM,TCD,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE110,7040.972,4052.607,11290.4
SDG_SH_DTH_RNCOM,ATG,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE061,82.25424,59.23783,108.8493
SDG_SH_DTH_RNCOM,DJI,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE080,113.2658,64.29656,184.5576
SDG_SH_DTH_RNCOM,LBY,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE110,4373.889,2926.736,6103.851
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE117,1014.213,698.3588,1276.736
SDG_SH_DTH_RNCOM,SEN,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE117,969.7148,519.356,1638.774
SDG_SH_DTH_RNCOM,BGR,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE080,1618.319,1092.953,2315.506
SDG_SH_DTH_RNCOM,IRN,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE117,7138.555,6198.585,7915.272
SDG_SH_DTH_RNCOM,CHE,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE080,677.5061,543.3792,831.6513
SDG_SH_DTH_RNCOM,TUN,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE110,26013.74,17444.27,36330.09
SDG_SH_DTH_RNCOM,BTN,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE117,275.6611,166.5846,419.2831
SDG_SH_DTH_RNCOM,ISR,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE080,1221.099,974.8068,1455.452
SDG_SH_DTH_RNCOM,AZE,COUNTRY,2004,SEX_FMLE,GHECAUSES_GHE080,1111.327,846.0925,1408.056
SDG_SH_DTH_RNCOM,UKR,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE061,53914.42,40356.07,71538.62
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE117,66.22372,43.78088,112.674
SDG_SH_DTH_RNCOM,NLD,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE061,24125.02,20383.59,27760.21
SDG_SH_DTH_RNCOM,ARG,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE110,48744.71,41348.55,56850.45
SDG_SH_DTH_RNCOM,MDG,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE110,17399.87,10076.89,27309.59
SDG_SH_DTH_RNCOM,ARG,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE080,4450.287,3170.042,5989.016
SDG_SH_DTH_RNCOM,ZWE,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE117,1049.137,622.3476,1615.926
SDG_SH_DTH_RNCOM,CAF,COUNTRY,2006,SEX_FMLE,GHECAUSES_GHE061,1107.379,531.8097,1975.935
SDG_SH_DTH_RNCOM,RWA,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE117,1078.68,481.4358,2157.295
SDG_SH_DTH_RNCOM,SOM,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE110,12982.15,6687.334,22916.42
SDG_SH_DTH_RNCOM,ZMB,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE110,7255.336,4129.97,11695.48
SDG_SH_DTH_RNCOM,PER,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE080,2970.275,2047.571,4113.701
SDG_SH_DTH_RNCOM,DZA,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE080,2971.567,1693.424,4778.095
SDG_SH_DTH_RNCOM,MLT,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE080,97.85803,72.65057,129.309
SDG_SH_DTH_RNCOM,BEL,COUNTRY,2008,SEX_FMLE,GHECAUSES_GHE117,3885.494,2863.666,4799.07
SDG_SH_DTH_RNCOM,COD,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE110,46999.59,25785.84,77688.13
SDG_SH_DTH_RNCOM,MKD,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE080,773.6451,638.1791,924.9312
SDG_SH_DTH_RNCOM,VCT,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE080,42.76757,32.48918,54.5477
SDG_SH_DTH_RNCOM,LAO,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE080,1299.597,745.789,2046.355
SDG_SH_DTH_RNCOM,POL,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE080,7184.789,6030.307,8340.895
SDG_SH_DTH_RNCOM,MWI,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE080,1676.2,1048.535,2540.314
SDG_SH_DTH_RNCOM,PER,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE061,21903.16,16193.07,28676.94
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE061,33035.57,25032.09,43259.44
SDG_SH_DTH_RNCOM,MNE,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE117,59.81778,42.21684,79.99067
SDG_SH_DTH_RNCOM,CHL,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE080,1627.369,1272.456,2040.977
SDG_SH_DTH_RNCOM,WPR,REGION,2009,SEX_MLE,GHECAUSES_GHE110,2475004.0,2152328.0,2813207.0
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE080,480.6461,371.2479,608.1988
SDG_SH_DTH_RNCOM,CHE,COUNTRY,2007,SEX_FMLE,GHECAUSES_GHE061,7285.893,5910.888,8499.521
SDG_SH_DTH_RNCOM,KOR,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE061,50464.21,41636.7,60317.12
SDG_SH_DTH_RNCOM,COM,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE061,136.0726,78.35143,224.3179
SDG_SH_DTH_RNCOM,DJI,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE110,1030.423,570.1276,1694.99
SDG_SH_DTH_RNCOM,GHA,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE080,4085.928,2644.544,6001.039
SDG_SH_DTH_RNCOM,ETH,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE080,16863.22,12510.51,22150.48
SDG_SH_DTH_RNCOM,AFG,COUNTRY,2004,SEX_BTSX,GHECAUSES_GHE061,9921.474,4496.893,18973.87
SDG_SH_DTH_RNCOM,JAM,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE080,2233.776,1652.661,2900.826
SDG_SH_DTH_RNCOM,SYR,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE080,2125.507,1272.02,3342.979
SDG_SH_DTH_RNCOM,POL,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE110,77196.3,58921.62,96837.17
SDG_SH_DTH_RNCOM,WSM,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE117,85.46873,48.83889,138.0593
SDG_SH_DTH_RNCOM,BIH,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE110,8426.315,6669.446,10678.12
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE110,5744.917,3065.561,9656.114
SDG_SH_DTH_RNCOM,URY,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE117,1444.917,1004.967,1920.89
SDG_SH_DTH_RNCOM,SEAR,REGION,2000,SEX_FMLE,GHECAUSES_GHE080,151640.3,111400.2,201118.1
SDG_SH_DTH_RNCOM,WB_LMI,WORLDBANKINCOMEGROUP,2009,SEX_MLE,GHECAUSES_GHE117,809617.3,572693.1,1066071.0
SDG_SH_DTH_RNCOM,SLB,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE117,138.6844,78.02522,224.9751
SDG_SH_DTH_RNCOM,PRK,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE061,16235.49,9483.329,25865.88
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE080,511.7228,364.9686,699.523
SDG_SH_DTH_RNCOM,NPL,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE080,902.0499,501.8228,1500.448
SDG_SH_DTH_RNCOM,AFR,REGION,2010,SEX_FMLE,GHECAUSES_GHE110,477283.8,297148.5,710265.1
SDG_SH_DTH_RNCOM,MDV,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE061,204.7914,136.4635,297.5196
SDG_SH_DTH_RNCOM,FIN,COUNTRY,2000,SEX_FMLE,GHECAUSES_GHE117,552.9937,387.0605,765.1807
SDG_SH_DTH_RNCOM,CPV,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE110,675.8119,467.1053,932.1263
SDG_SH_DTH_RNCOM,BRA,COUNTRY,2001,SEX_BTSX,GHECAUSES_GHE110,303102.3,266269.6,333076.4
SDG_SH_DTH_RNCOM,KHM,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE061,5879.313,3581.402,9153.967
SDG_SH_DTH_RNCOM,AGO,COUNTRY,2012,SEX_FMLE,GHECAUSES_GHE080,1551.381,910.4715,2429.6
SDG_SH_DTH_RNCOM,BHS,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,163.3605,124.9636,207.9955
SDG_SH_DTH_RNCOM,CPV,COUNTRY,2009,SEX_BTSX,GHECAUSES_GHE110,569.243,396.4766,782.9818
SDG_SH_DTH_RNCOM,MNE,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE110,1960.541,1586.405,2395.281
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE110,31125.23,25542.25,37774.23
SDG_SH_DTH_RNCOM,EST,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE080,37.44376,29.08759,47.41845
SDG_SH_DTH_RNCOM,PAN,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE117,1365.606,948.8984,1853.534
SDG_SH_DTH_RNCOM,ZWE,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE061,6405.617,3744.299,10100.67
SDG_SH_DTH_RNCOM,BOL,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE080,3831.659,2307.963,5921.109
SDG_SH_DTH_RNCOM,CHE,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE061,17342.52,14132.77,20932.8
SDG_SH_DTH_RNCOM,LBY,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE117,924.5702,484.8414,1559.743
SDG_SH_DTH_RNCOM,PER,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,3216.859,2103.691,4643.946
SDG_SH_DTH_RNCOM,HUN,COUNTRY,2011,SEX_BTSX,GHECAUSES_GHE061,32059.09,27710.25,36719.7
SDG_SH_DTH_RNCOM,MDA,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE117,316.8351,231.5658,496.3787
SDG_SH_DTH_RNCOM,MOZ,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE110,18373.47,10570.72,29367.49
SDG_SH_DTH_RNCOM,ECU,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE061,7381.065,5310.518,9858.225
SDG_SH_DTH_RNCOM,QAT,COUNTRY,2001,SEX_FMLE,GHECAUSES_GHE117,16.34839,9.52911,26.52408
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE061,3596.044,2945.765,4243.07
SDG_SH_DTH_RNCOM,JPN,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,225550.6,195929.6,244655.0
SDG_SH_DTH_RNCOM,NAM,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE061,596.9147,349.1323,957.8532
SDG_SH_DTH_RNCOM,KOR,COUNTRY,2018,SEX_FMLE,GHECAUSES_GHE061,33388.75,23717.13,44504.23
SDG_SH_DTH_RNCOM,NLD,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE080,1667.884,1429.859,1928.804
SDG_SH_DTH_RNCOM,MNG,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE110,3827.065,2813.686,5095.052
SDG_SH_DTH_RNCOM,SYC,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE117,28.92339,17.9465,42.61913
SDG_SH_DTH_RNCOM,SSD,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE061,1630.46,848.2146,2862.268
SDG_SH_DTH_RNCOM,MYS,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE110,39091.9,32603.63,46295.25
SDG_SH_DTH_RNCOM,USA,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,310989.9,282499.4,347816.6
SDG_SH_DTH_RNCOM,ESP,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE110,55421.61,43394.32,68144.16
SDG_SH_DTH_RNCOM,VEN,COUNTRY,2019,SEX_FMLE,GHECAUSES_GHE080,7745.113,5035.491,11244.02
SDG_SH_DTH_RNCOM,JPN,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE117,27352.57,18045.0,37593.26
SDG_SH_DTH_RNCOM,BTN,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE117,596.8772,347.7368,975.7041
SDG_SH_DTH_RNCOM,SUR,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE110,548.9794,435.0952,679.5211
SDG_SH_DTH_RNCOM,DJI,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE080,100.1985,57.05122,162.6924
SDG_SH_DTH_RNCOM,EUR,REGION,2006,SEX_MLE,GHECAUSES_GHE117,236447.4,201734.7,272092.3
SDG_SH_DTH_RNCOM,ETH,COUNTRY,2010,SEX_MLE,GHECAUSES_GHE061,12809.7,7962.068,19491.57
SDG_SH_DTH_RNCOM,BLZ,COUNTRY,2005,SEX_MLE,GHECAUSES_GHE110,122.9117,100.049,149.442
SDG_SH_DTH_RNCOM,BGD,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE110,232790.6,152699.1,327783.8
SDG_SH_DTH_RNCOM,NAM,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE110,3336.509,2010.945,5154.7
SDG_SH_DTH_RNCOM,EGY,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE080,22346.99,13036.67,35415.23
SDG_SH_DTH_RNCOM,VCT,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE110,310.0326,251.4703,375.5111
SDG_SH_DTH_RNCOM,IDN,COUNTRY,2008,SEX_BTSX,GHECAUSES_GHE110,511441.9,393025.1,639954.3
SDG_SH_DTH_RNCOM,TTO,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE080,626.3827,516.582,742.1316
SDG_SH_DTH_RNCOM,KAZ,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE080,984.072,782.3085,1216.761
SDG_SH_DTH_RNCOM,GLOBAL,GLOBAL,2003,SEX_MLE,GHECAUSES_GHE080,608171.1,461110.9,789261.6
SDG_SH_DTH_RNCOM,UKR,COUNTRY,2006,SEX_BTSX,GHECAUSES_GHE061,112947.8,97700.48,133074.7
SDG_SH_DTH_RNCOM,SRB,COUNTRY,2014,SEX_FMLE,GHECAUSES_GHE080,1630.545,1307.204,1961.112
SDG_SH_DTH_RNCOM,WB_UMI,WORLDBANKINCOMEGROUP,2009,SEX_BTSX,GHECAUSES_GHE110,7021592.0,6060891.0,7956594.0
SDG_SH_DTH_RNCOM,GAB,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE061,786.0798,444.1446,1287.875
SDG_SH_DTH_RNCOM,AZE,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE061,2539.898,1925.087,3384.456
SDG_SH_DTH_RNCOM,CUB,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE117,5103.142,3635.513,6061.757
SDG_SH_DTH_RNCOM,BRN,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE080,111.6728,84.44133,144.6583
SDG_SH_DTH_RNCOM,LBN,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE080,480.1031,271.2735,769.4271
SDG_SH_DTH_RNCOM,QAT,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE080,202.8598,133.9079,281.332
SDG_SH_DTH_RNCOM,MYS,COUNTRY,2017,SEX_MLE,GHECAUSES_GHE080,2990.689,1875.271,4450.611
SDG_SH_DTH_RNCOM,THA,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE080,16028.61,11275.05,21756.47
SDG_SH_DTH_RNCOM,UGA,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE110,10493.66,5281.778,17500.04
SDG_SH_DTH_RNCOM,FIN,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE117,671.2157,387.87,940.2017
SDG_SH_DTH_RNCOM,PRT,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE080,1474.177,1209.596,1797.767
SDG_SH_DTH_RNCOM,MEX,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE080,40385.17,33769.17,46884.46
SDG_SH_DTH_RNCOM,CMR,COUNTRY,2018,SEX_MLE,GHECAUSES_GHE061,4175.205,2311.341,6842.782
SDG_SH_DTH_RNCOM,LCA,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,92.09118,70.19237,120.1891
SDG_SH_DTH_RNCOM,KIR,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE061,108.0523,63.01254,170.8756
SDG_SH_DTH_RNCOM,BHS,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE080,74.34071,55.81028,96.33657
SDG_SH_DTH_RNCOM,CAN,COUNTRY,2004,SEX_BTSX,GHECAUSES_GHE110,71670.23,60119.16,82112.34
SDG_SH_DTH_RNCOM,UZB,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,15499.3,12163.14,19004.76
SDG_SH_DTH_RNCOM,JOR,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE061,2797.937,1910.763,3981.539
SDG_SH_DTH_RNCOM,DNK,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE117,5236.552,3546.177,6600.169
SDG_SH_DTH_RNCOM,MDV,COUNTRY,2019,SEX_BTSX,GHECAUSES_GHE110,475.9046,331.1821,651.9338
SDG_SH_DTH_RNCOM,MNE,COUNTRY,2010,SEX_FMLE,GHECAUSES_GHE110,2180.668,1713.808,2701.928
SDG_SH_DTH_RNCOM,GLOBAL,GLOBAL,2015,SEX_FMLE,GHECAUSES_GHE117,1694935.0,1133890.0,2362088.0
SDG_SH_DTH_RNCOM,BEN,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE061,2203.354,1337.007,3420.443
SDG_SH_DTH_RNCOM,IRL,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE117,1217.152,799.2166,1595.8
SDG_SH_DTH_RNCOM,COD,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE080,11108.92,6780.175,17141.68
SDG_SH_DTH_RNCOM,CIV,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE110,16101.93,9686.143,24999.32
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE061,429.9702,251.2989,684.845
SDG_SH_DTH_RNCOM,AMR,REGION,2018,SEX_FMLE,GHECAUSES_GHE080,185852.9,141145.0,235674.1
SDG_SH_DTH_RNCOM,ZMB,COUNTRY,2000,SEX_BTSX,GHECAUSES_GHE117,2501.325,1271.645,4259.961
SDG_SH_DTH_RNCOM,CAN,COUNTRY,2011,SEX_FMLE,GHECAUSES_GHE061,34968.28,29108.05,40700.05
SDG_SH_DTH_RNCOM,SEAR,REGION,2015,SEX_BTSX,GHECAUSES_GHE080,517721.7,389718.2,667684.4
SDG_SH_DTH_RNCOM,USA,COUNTRY,2002,SEX_MLE,GHECAUSES_GHE080,34698.44,30435.02,39273.73
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2013,SEX_FMLE,GHECAUSES_GHE117,13898.49,10802.5,21850.84
SDG_SH_DTH_RNCOM,TUR,COUNTRY,2014,SEX_MLE,GHECAUSES_GHE110,60602.11,48281.91,74497.83
SDG_SH_DTH_RNCOM,BGD,COUNTRY,2017,SEX_BTSX,GHECAUSES_GHE061,101702.7,54396.04,172485.6
SDG_SH_DTH_RNCOM,SWE,COUNTRY,2007,SEX_MLE,GHECAUSES_GHE080,1040.153,827.8345,1299.913
SDG_SH_DTH_RNCOM,BIH,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE117,1221.746,899.6344,1603.526
SDG_SH_DTH_RNCOM,LKA,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE110,32997.57,24711.09,43040.84
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2003,SEX_BTSX,GHECAUSES_GHE117,6503.684,3222.796,11567.51
SDG_SH_DTH_RNCOM,SDN,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE110,55897.99,32598.24,87882.68
SDG_SH_DTH_RNCOM,DOM,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE080,3508.282,2232.876,5229.106
SDG_SH_DTH_RNCOM,RWA,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE061,2877.49,1745.126,4493.791
SDG_SH_DTH_RNCOM,BRB,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE061,354.3972,255.1829,470.2991
SDG_SH_DTH_RNCOM,UKR,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE061,62513.07,54024.6,73880.83
SDG_SH_DTH_RNCOM,BFA,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE080,2836.939,1684.0,4426.17
SDG_SH_DTH_RNCOM,WB_UMI,WORLDBANKINCOMEGROUP,2011,SEX_BTSX,GHECAUSES_GHE117,1521539.0,1272410.0,1805550.0
SDG_SH_DTH_RNCOM,JAM,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE117,118.0756,81.36265,189.6621
SDG_SH_DTH_RNCOM,CMR,COUNTRY,2018,SEX_BTSX,GHECAUSES_GHE061,10217.14,5611.714,16977.79
SDG_SH_DTH_RNCOM,BGR,COUNTRY,2005,SEX_FMLE,GHECAUSES_GHE061,7651.325,6402.309,9029.204
SDG_SH_DTH_RNCOM,ESP,COUNTRY,2007,SEX_BTSX,GHECAUSES_GHE061,104401.8,87301.54,122331.4
SDG_SH_DTH_RNCOM,ROU,COUNTRY,2008,SEX_MLE,GHECAUSES_GHE117,5628.325,4751.621,6669.31
SDG_SH_DTH_RNCOM,MDV,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE061,182.9845,113.9166,278.9949
SDG_SH_DTH_RNCOM,BFA,COUNTRY,2015,SEX_FMLE,GHECAUSES_GHE080,1377.744,797.225,2188.608
SDG_SH_DTH_RNCOM,ECU,COUNTRY,2015,SEX_MLE,GHECAUSES_GHE061,6705.025,4930.95,8687.272
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE117,2951.328,1585.306,5156.592
SDG_SH_DTH_RNCOM,LSO,COUNTRY,2016,SEX_FMLE,GHECAUSES_GHE061,834.8877,414.7302,1470.89
SDG_SH_DTH_RNCOM,TLS,COUNTRY,2009,SEX_MLE,GHECAUSES_GHE061,178.0618,79.61322,302.0302
SDG_SH_DTH_RNCOM,LTU,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE061,8055.816,6468.734,9543.778
SDG_SH_DTH_RNCOM,BRA,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE117,36021.41,27759.91,40572.74
SDG_SH_DTH_RNCOM,GNQ,COUNTRY,2004,SEX_MLE,GHECAUSES_GHE110,440.8138,241.2247,733.8317
SDG_SH_DTH_RNCOM,CYP,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE110,1159.154,928.2458,1432.969
SDG_SH_DTH_RNCOM,BOL,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE061,6130.411,3783.824,9365.812
SDG_SH_DTH_RNCOM,MDG,COUNTRY,2012,SEX_BTSX,GHECAUSES_GHE110,33580.27,19438.38,53522.46
SDG_SH_DTH_RNCOM,ERI,COUNTRY,2014,SEX_BTSX,GHECAUSES_GHE117,1052.295,515.8387,1823.565
SDG_SH_DTH_RNCOM,CRI,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE117,1279.566,953.472,1588.605
SDG_SH_DTH_RNCOM,EUR,REGION,2006,SEX_FMLE,GHECAUSES_GHE061,852212.1,724974.8,972510.6
SDG_SH_DTH_RNCOM,MAR,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,15181.8,8862.952,23857.71
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2016,SEX_BTSX,GHECAUSES_GHE080,596.7686,418.1797,816.3801
SDG_SH_DTH_RNCOM,PRT,COUNTRY,2019,SEX_MLE,GHECAUSES_GHE110,14918.36,11691.86,18556.22
SDG_SH_DTH_RNCOM,EMR,REGION,2015,SEX_FMLE,GHECAUSES_GHE117,68826.58,39488.68,111924.9
SDG_SH_DTH_RNCOM,GUY,COUNTRY,2010,SEX_BTSX,GHECAUSES_GHE110,2179.871,1733.179,2693.851
SDG_SH_DTH_RNCOM,IDN,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE080,113352.0,84379.26,145411.8
SDG_SH_DTH_RNCOM,MLT,COUNTRY,2001,SEX_FMLE,GHECAUSES_GHE061,333.573,261.7322,418.3009
SDG_SH_DTH_RNCOM,GEO,COUNTRY,2016,SEX_MLE,GHECAUSES_GHE110,17374.6,13527.53,20961.05
SDG_SH_DTH_RNCOM,THA,COUNTRY,2003,SEX_MLE,GHECAUSES_GHE061,44590.66,29513.7,63379.11
SDG_SH_DTH_RNCOM,GTM,COUNTRY,2009,SEX_FMLE,GHECAUSES_GHE117,934.4615,677.6465,1455.785
SDG_SH_DTH_RNCOM,GTM,COUNTRY,2002,SEX_BTSX,GHECAUSES_GHE061,5474.204,4163.676,6946.123
SDG_SH_DTH_RNCOM,SLB,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE080,100.7105,60.50028,155.9002
SDG_SH_DTH_RNCOM,AZE,COUNTRY,2005,SEX_BTSX,GHECAUSES_GHE061,5660.339,4205.698,7621.208
SDG_SH_DTH_RNCOM,LVA,COUNTRY,2000,SEX_MLE,GHECAUSES_GHE061,3086.208,2612.517,3592.018
SDG_SH_DTH_RNCOM,WB_LI,WORLDBANKINCOMEGROUP,2017,SEX_MLE,GHECAUSES_GHE110,412907.9,248553.0,647172.9
SDG_SH_DTH_RNCOM,BWA,COUNTRY,2013,SEX_BTSX,GHECAUSES_GHE061,865.2916,479.7663,1418.746
SDG_SH_DTH_RNCOM,FSM,COUNTRY,2017,SEX_FMLE,GHECAUSES_GHE061,56.97718,28.44239,99.23268
SDG_SH_DTH_RNCOM,FIN,COUNTRY,2013,SEX_MLE,GHECAUSES_GHE061,6385.408,5302.872,7775.585
SDG_SH_DTH_RNCOM,PHL,COUNTRY,2012,SEX_MLE,GHECAUSES_GHE080,13627.2,10568.17,17334.28
SDG_SH_DTH_RNCOM,PRY,COUNTRY,2006,SEX_MLE,GHECAUSES_GHE061,2024.162,1447.902,2663.185
SDG_SH_DTH_RNCOM,WB_UMI,WORLDBANKINCOMEGROUP,2017,SEX_FMLE,GHECAUSES_GHE117,607147.7,461718.7,841115.7
SDG_SH_DTH_RNCOM,TZA,COUNTRY,2015,SEX_BTSX,GHECAUSES_GHE061,22348.91,13438.67,35406.44
SDG_SH_DTH_RNCOM,WB_HI,WORLDBANKINCOMEGROUP,2007,SEX_FMLE,GHECAUSES_GHE110,1805384.0,1448976.0,2084177.0
SDG_SH_DTH_RNCOM,HRV,COUNTRY,2003,SEX_FMLE,GHECAUSES_GHE080,650.4745,539.4365,772.4004
